asset,time,headline_count,positive,negative,neutral,score,confidence
BNB/USDT,2021-02-24T20:00:00+00:00,9,0,8,1,-0.8889,0.6508
BNB/USDT,2021-02-25T00:00:00+00:00,10,0,0,10,0.0,0.9993
BNB/USDT,2021-02-25T04:00:00+00:00,6,3,0,3,0.5,0.7451
BNB/USDT,2021-02-25T08:00:00+00:00,7,1,0,6,0.1429,0.6611
BNB/USDT,2021-02-25T12:00:00+00:00,2,0,0,2,0.0,0.6375
BNB/USDT,2021-02-25T16:00:00+00:00,10,9,1,0,0.8,0.6905
BNB/USDT,2021-02-25T20:00:00+00:00,9,8,1,0,0.7778,0.7269
BNB/USDT,2021-02-26T00:00:00+00:00,9,6,0,3,0.6667,0.8965
BNB/USDT,2021-02-26T04:00:00+00:00,1,0,1,0,-1.0,0.7258
BNB/USDT,2021-02-26T08:00:00+00:00,3,3,0,0,1.0,0.9137
BNB/USDT,2021-02-26T12:00:00+00:00,6,3,0,3,0.5,0.6563
BNB/USDT,2021-02-26T16:00:00+00:00,5,5,0,0,1.0,0.6872
BNB/USDT,2021-02-26T20:00:00+00:00,2,2,0,0,1.0,0.5336
BNB/USDT,2021-02-27T00:00:00+00:00,1,0,1,0,-1.0,0.5483
BNB/USDT,2021-02-27T04:00:00+00:00,5,1,4,0,-0.6,0.53
BNB/USDT,2021-02-27T08:00:00+00:00,8,8,0,0,1.0,0.835
BNB/USDT,2021-02-27T12:00:00+00:00,6,2,3,1,-0.1667,0.934
BNB/USDT,2021-02-27T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-02-27T20:00:00+00:00,4,4,0,0,1.0,0.6758
BNB/USDT,2021-02-28T00:00:00+00:00,9,8,0,1,0.8889,0.5774
BNB/USDT,2021-02-28T04:00:00+00:00,7,3,0,4,0.4286,0.6751
BNB/USDT,2021-02-28T08:00:00+00:00,8,5,0,3,0.625,0.8813
BNB/USDT,2021-02-28T12:00:00+00:00,9,3,6,0,-0.3333,0.7146
BNB/USDT,2021-02-28T16:00:00+00:00,8,8,0,0,1.0,0.8045
BNB/USDT,2021-02-28T20:00:00+00:00,10,4,0,6,0.4,0.5902
BNB/USDT,2021-03-01T00:00:00+00:00,4,2,1,1,0.25,0.5031
BNB/USDT,2021-03-01T04:00:00+00:00,2,2,0,0,1.0,0.5348
BNB/USDT,2021-03-01T08:00:00+00:00,10,0,1,9,-0.1,0.8731
BNB/USDT,2021-03-01T12:00:00+00:00,3,3,0,0,1.0,0.7268
BNB/USDT,2021-03-01T16:00:00+00:00,2,1,1,0,0.0,0.8608
BNB/USDT,2021-03-01T20:00:00+00:00,9,9,0,0,1.0,0.9417
BNB/USDT,2021-03-02T00:00:00+00:00,2,0,2,0,-1.0,0.5249
BNB/USDT,2021-03-02T04:00:00+00:00,1,1,0,0,1.0,0.831
BNB/USDT,2021-03-02T08:00:00+00:00,7,7,0,0,1.0,0.6366
BNB/USDT,2021-03-02T12:00:00+00:00,8,1,5,2,-0.5,0.715
BNB/USDT,2021-03-02T16:00:00+00:00,4,4,0,0,1.0,0.7635
BNB/USDT,2021-03-02T20:00:00+00:00,4,0,1,3,-0.25,0.6976
BNB/USDT,2021-03-03T00:00:00+00:00,9,0,0,9,0.0,0.6022
BNB/USDT,2021-03-03T04:00:00+00:00,3,1,1,1,0.0,0.6447
BNB/USDT,2021-03-03T08:00:00+00:00,1,0,1,0,-1.0,0.8735
BNB/USDT,2021-03-03T12:00:00+00:00,2,0,1,1,-0.5,0.7663
BNB/USDT,2021-03-03T16:00:00+00:00,3,2,0,1,0.6667,0.6985
BNB/USDT,2021-03-03T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-04T00:00:00+00:00,6,0,3,3,-0.5,0.9606
BNB/USDT,2021-03-04T04:00:00+00:00,5,4,1,0,0.6,0.7867
BNB/USDT,2021-03-04T08:00:00+00:00,10,6,2,2,0.4,0.5576
BNB/USDT,2021-03-04T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-04T16:00:00+00:00,5,1,4,0,-0.6,0.73
BNB/USDT,2021-03-04T20:00:00+00:00,5,0,3,2,-0.6,0.9222
BNB/USDT,2021-03-05T00:00:00+00:00,3,3,0,0,1.0,0.762
BNB/USDT,2021-03-05T04:00:00+00:00,6,6,0,0,1.0,0.8729
BNB/USDT,2021-03-05T08:00:00+00:00,3,2,0,1,0.6667,0.5382
BNB/USDT,2021-03-05T12:00:00+00:00,10,1,8,1,-0.7,0.755
BNB/USDT,2021-03-05T16:00:00+00:00,5,2,1,2,0.2,0.6181
BNB/USDT,2021-03-05T20:00:00+00:00,2,1,0,1,0.5,0.5867
BNB/USDT,2021-03-06T00:00:00+00:00,2,2,0,0,1.0,0.5886
BNB/USDT,2021-03-06T04:00:00+00:00,10,7,3,0,0.4,0.8772
BNB/USDT,2021-03-06T08:00:00+00:00,9,7,2,0,0.5556,0.9621
BNB/USDT,2021-03-06T12:00:00+00:00,9,9,0,0,1.0,0.9321
BNB/USDT,2021-03-06T16:00:00+00:00,10,5,1,4,0.4,0.7199
BNB/USDT,2021-03-06T20:00:00+00:00,7,7,0,0,1.0,0.8982
BNB/USDT,2021-03-07T00:00:00+00:00,9,0,5,4,-0.5556,0.7537
BNB/USDT,2021-03-07T04:00:00+00:00,4,3,1,0,0.5,0.5188
BNB/USDT,2021-03-07T08:00:00+00:00,5,2,0,3,0.4,0.8223
BNB/USDT,2021-03-07T12:00:00+00:00,1,1,0,0,1.0,0.7902
BNB/USDT,2021-03-07T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-07T20:00:00+00:00,7,3,2,2,0.1429,0.8025
BNB/USDT,2021-03-08T00:00:00+00:00,8,2,0,6,0.25,0.7253
BNB/USDT,2021-03-08T04:00:00+00:00,5,5,0,0,1.0,0.7523
BNB/USDT,2021-03-08T08:00:00+00:00,2,0,0,2,0.0,0.8538
BNB/USDT,2021-03-08T12:00:00+00:00,7,2,2,3,0.0,0.6864
BNB/USDT,2021-03-08T16:00:00+00:00,4,3,1,0,0.5,0.8872
BNB/USDT,2021-03-08T20:00:00+00:00,10,9,0,1,0.9,0.8946
BNB/USDT,2021-03-09T00:00:00+00:00,10,5,0,5,0.5,0.6648
BNB/USDT,2021-03-09T04:00:00+00:00,8,6,1,1,0.625,0.626
BNB/USDT,2021-03-09T08:00:00+00:00,10,9,0,1,0.9,0.6667
BNB/USDT,2021-03-09T12:00:00+00:00,9,2,5,2,-0.3333,0.6551
BNB/USDT,2021-03-09T16:00:00+00:00,10,10,0,0,1.0,0.5645
BNB/USDT,2021-03-09T20:00:00+00:00,1,1,0,0,1.0,0.8217
BNB/USDT,2021-03-10T00:00:00+00:00,5,1,4,0,-0.6,0.5467
BNB/USDT,2021-03-10T04:00:00+00:00,10,6,4,0,0.2,0.6809
BNB/USDT,2021-03-10T08:00:00+00:00,5,2,1,2,0.2,0.9756
BNB/USDT,2021-03-10T12:00:00+00:00,5,3,0,2,0.6,0.6133
BNB/USDT,2021-03-10T16:00:00+00:00,2,0,0,2,0.0,0.6479
BNB/USDT,2021-03-10T20:00:00+00:00,1,0,1,0,-1.0,0.9382
BNB/USDT,2021-03-11T00:00:00+00:00,9,2,6,1,-0.4444,0.5771
BNB/USDT,2021-03-11T04:00:00+00:00,2,2,0,0,1.0,0.8606
BNB/USDT,2021-03-11T08:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-11T12:00:00+00:00,6,2,1,3,0.1667,0.9848
BNB/USDT,2021-03-11T16:00:00+00:00,9,4,5,0,-0.1111,0.8919
BNB/USDT,2021-03-11T20:00:00+00:00,3,1,1,1,0.0,0.9828
BNB/USDT,2021-03-12T00:00:00+00:00,7,3,2,2,0.1429,0.8392
BNB/USDT,2021-03-12T04:00:00+00:00,9,7,1,1,0.6667,0.8847
BNB/USDT,2021-03-12T08:00:00+00:00,6,4,2,0,0.3333,0.7093
BNB/USDT,2021-03-12T12:00:00+00:00,2,0,2,0,-1.0,0.5692
BNB/USDT,2021-03-12T16:00:00+00:00,4,0,3,1,-0.75,0.9371
BNB/USDT,2021-03-12T20:00:00+00:00,8,1,1,6,0.0,0.6425
BNB/USDT,2021-03-13T00:00:00+00:00,2,1,1,0,0.0,0.9527
BNB/USDT,2021-03-13T04:00:00+00:00,2,1,0,1,0.5,0.9732
BNB/USDT,2021-03-13T08:00:00+00:00,3,3,0,0,1.0,0.9652
BNB/USDT,2021-03-13T12:00:00+00:00,6,0,3,3,-0.5,0.751
BNB/USDT,2021-03-13T16:00:00+00:00,3,3,0,0,1.0,0.6875
BNB/USDT,2021-03-13T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-14T00:00:00+00:00,5,0,5,0,-1.0,0.825
BNB/USDT,2021-03-14T04:00:00+00:00,2,0,0,2,0.0,0.6434
BNB/USDT,2021-03-14T08:00:00+00:00,7,2,5,0,-0.4286,0.7346
BNB/USDT,2021-03-14T12:00:00+00:00,9,0,1,8,-0.1111,0.5095
BNB/USDT,2021-03-14T16:00:00+00:00,3,1,2,0,-0.3333,0.9701
BNB/USDT,2021-03-14T20:00:00+00:00,9,8,1,0,0.7778,0.5556
BNB/USDT,2021-03-15T00:00:00+00:00,4,1,2,1,-0.25,0.5609
BNB/USDT,2021-03-15T04:00:00+00:00,3,3,0,0,1.0,0.5314
BNB/USDT,2021-03-15T08:00:00+00:00,7,0,3,4,-0.4286,0.8593
BNB/USDT,2021-03-15T12:00:00+00:00,4,3,0,1,0.75,0.8074
BNB/USDT,2021-03-15T16:00:00+00:00,3,3,0,0,1.0,0.8322
BNB/USDT,2021-03-15T20:00:00+00:00,1,1,0,0,1.0,0.9767
BNB/USDT,2021-03-16T00:00:00+00:00,8,8,0,0,1.0,0.6952
BNB/USDT,2021-03-16T04:00:00+00:00,7,0,6,1,-0.8571,0.9905
BNB/USDT,2021-03-16T08:00:00+00:00,4,0,2,2,-0.5,0.8943
BNB/USDT,2021-03-16T12:00:00+00:00,5,1,0,4,0.2,0.8858
BNB/USDT,2021-03-16T16:00:00+00:00,5,1,0,4,0.2,0.6761
BNB/USDT,2021-03-16T20:00:00+00:00,5,5,0,0,1.0,0.9152
BNB/USDT,2021-03-17T00:00:00+00:00,10,7,3,0,0.4,0.8159
BNB/USDT,2021-03-17T04:00:00+00:00,2,0,2,0,-1.0,0.8881
BNB/USDT,2021-03-17T08:00:00+00:00,7,0,4,3,-0.5714,0.6008
BNB/USDT,2021-03-17T12:00:00+00:00,3,0,2,1,-0.6667,0.9667
BNB/USDT,2021-03-17T16:00:00+00:00,8,6,2,0,0.5,0.7367
BNB/USDT,2021-03-17T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-18T00:00:00+00:00,10,3,4,3,-0.1,0.6785
BNB/USDT,2021-03-18T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-18T08:00:00+00:00,10,5,2,3,0.3,0.5622
BNB/USDT,2021-03-18T12:00:00+00:00,5,3,1,1,0.4,0.8717
BNB/USDT,2021-03-18T16:00:00+00:00,6,2,1,3,0.1667,0.7481
BNB/USDT,2021-03-18T20:00:00+00:00,7,5,2,0,0.4286,0.6334
BNB/USDT,2021-03-19T00:00:00+00:00,1,1,0,0,1.0,0.7153
BNB/USDT,2021-03-19T04:00:00+00:00,2,2,0,0,1.0,0.6606
BNB/USDT,2021-03-19T08:00:00+00:00,1,1,0,0,1.0,0.6532
BNB/USDT,2021-03-19T12:00:00+00:00,9,6,1,2,0.5556,0.8449
BNB/USDT,2021-03-19T16:00:00+00:00,5,3,0,2,0.6,0.8634
BNB/USDT,2021-03-19T20:00:00+00:00,5,4,1,0,0.6,0.6373
BNB/USDT,2021-03-20T00:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-20T04:00:00+00:00,1,1,0,0,1.0,0.7565
BNB/USDT,2021-03-20T08:00:00+00:00,10,2,0,8,0.2,0.5714
BNB/USDT,2021-03-20T12:00:00+00:00,9,7,0,2,0.7778,0.5631
BNB/USDT,2021-03-20T16:00:00+00:00,3,2,1,0,0.3333,0.6914
BNB/USDT,2021-03-20T20:00:00+00:00,9,0,9,0,-1.0,0.5767
BNB/USDT,2021-03-21T00:00:00+00:00,7,5,1,1,0.5714,0.722
BNB/USDT,2021-03-21T04:00:00+00:00,1,0,1,0,-1.0,0.699
BNB/USDT,2021-03-21T08:00:00+00:00,10,4,1,5,0.3,0.9803
BNB/USDT,2021-03-21T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-21T16:00:00+00:00,2,1,1,0,0.0,0.9568
BNB/USDT,2021-03-21T20:00:00+00:00,1,1,0,0,1.0,0.852
BNB/USDT,2021-03-22T00:00:00+00:00,3,2,1,0,0.3333,0.6001
BNB/USDT,2021-03-22T04:00:00+00:00,2,0,1,1,-0.5,0.5863
BNB/USDT,2021-03-22T08:00:00+00:00,7,1,6,0,-0.7143,0.841
BNB/USDT,2021-03-22T12:00:00+00:00,5,5,0,0,1.0,0.8548
BNB/USDT,2021-03-22T16:00:00+00:00,8,8,0,0,1.0,0.9457
BNB/USDT,2021-03-22T20:00:00+00:00,2,2,0,0,1.0,0.8968
BNB/USDT,2021-03-23T00:00:00+00:00,8,3,0,5,0.375,0.9926
BNB/USDT,2021-03-23T04:00:00+00:00,2,0,1,1,-0.5,0.5131
BNB/USDT,2021-03-23T08:00:00+00:00,8,5,3,0,0.25,0.9018
BNB/USDT,2021-03-23T12:00:00+00:00,8,2,4,2,-0.25,0.9421
BNB/USDT,2021-03-23T16:00:00+00:00,1,1,0,0,1.0,0.9998
BNB/USDT,2021-03-23T20:00:00+00:00,7,6,1,0,0.7143,0.9117
BNB/USDT,2021-03-24T00:00:00+00:00,1,0,1,0,-1.0,0.8212
BNB/USDT,2021-03-24T04:00:00+00:00,7,7,0,0,1.0,0.5642
BNB/USDT,2021-03-24T08:00:00+00:00,8,2,6,0,-0.5,0.9831
BNB/USDT,2021-03-24T12:00:00+00:00,6,4,0,2,0.6667,0.9157
BNB/USDT,2021-03-24T16:00:00+00:00,8,2,2,4,0.0,0.5823
BNB/USDT,2021-03-24T20:00:00+00:00,5,5,0,0,1.0,0.673
BNB/USDT,2021-03-25T00:00:00+00:00,8,4,0,4,0.5,0.6253
BNB/USDT,2021-03-25T04:00:00+00:00,10,8,1,1,0.7,0.5626
BNB/USDT,2021-03-25T08:00:00+00:00,4,4,0,0,1.0,0.7513
BNB/USDT,2021-03-25T12:00:00+00:00,2,2,0,0,1.0,0.5856
BNB/USDT,2021-03-25T16:00:00+00:00,9,9,0,0,1.0,0.9213
BNB/USDT,2021-03-25T20:00:00+00:00,9,0,0,9,0.0,0.5406
BNB/USDT,2021-03-26T00:00:00+00:00,10,9,1,0,0.8,0.8256
BNB/USDT,2021-03-26T04:00:00+00:00,9,6,0,3,0.6667,0.749
BNB/USDT,2021-03-26T08:00:00+00:00,10,8,1,1,0.7,0.821
BNB/USDT,2021-03-26T12:00:00+00:00,4,3,0,1,0.75,0.9023
BNB/USDT,2021-03-26T16:00:00+00:00,10,6,2,2,0.4,0.7268
BNB/USDT,2021-03-26T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-27T00:00:00+00:00,2,1,1,0,0.0,0.7421
BNB/USDT,2021-03-27T04:00:00+00:00,3,2,0,1,0.6667,0.6563
BNB/USDT,2021-03-27T08:00:00+00:00,5,5,0,0,1.0,0.9877
BNB/USDT,2021-03-27T12:00:00+00:00,2,1,0,1,0.5,0.6596
BNB/USDT,2021-03-27T16:00:00+00:00,7,1,2,4,-0.1429,0.7248
BNB/USDT,2021-03-27T20:00:00+00:00,2,0,0,2,0.0,0.6451
BNB/USDT,2021-03-28T00:00:00+00:00,6,6,0,0,1.0,0.6241
BNB/USDT,2021-03-28T04:00:00+00:00,2,1,1,0,0.0,0.5949
BNB/USDT,2021-03-28T08:00:00+00:00,2,1,1,0,0.0,0.7494
BNB/USDT,2021-03-28T12:00:00+00:00,4,3,0,1,0.75,0.545
BNB/USDT,2021-03-28T16:00:00+00:00,6,4,1,1,0.5,0.9833
BNB/USDT,2021-03-28T20:00:00+00:00,3,2,0,1,0.6667,0.5253
BNB/USDT,2021-03-29T00:00:00+00:00,7,7,0,0,1.0,0.7683
BNB/USDT,2021-03-29T04:00:00+00:00,1,1,0,0,1.0,0.9412
BNB/USDT,2021-03-29T08:00:00+00:00,5,3,1,1,0.4,0.5226
BNB/USDT,2021-03-29T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-03-29T16:00:00+00:00,9,8,0,1,0.8889,0.6813
BNB/USDT,2021-03-29T20:00:00+00:00,4,0,3,1,-0.75,0.7521
BNB/USDT,2021-03-30T00:00:00+00:00,8,4,4,0,0.0,0.8402
BNB/USDT,2021-03-30T04:00:00+00:00,1,0,0,1,0.0,0.697
BNB/USDT,2021-03-30T08:00:00+00:00,5,4,1,0,0.6,0.8775
BNB/USDT,2021-03-30T12:00:00+00:00,3,3,0,0,1.0,0.5227
BNB/USDT,2021-03-30T16:00:00+00:00,2,2,0,0,1.0,0.902
BNB/USDT,2021-03-30T20:00:00+00:00,8,7,0,1,0.875,0.8031
BNB/USDT,2021-03-31T00:00:00+00:00,8,2,2,4,0.0,0.9657
BNB/USDT,2021-03-31T04:00:00+00:00,5,1,3,1,-0.4,0.9953
BNB/USDT,2021-03-31T08:00:00+00:00,4,4,0,0,1.0,0.7537
BNB/USDT,2021-03-31T12:00:00+00:00,8,8,0,0,1.0,0.8544
BNB/USDT,2021-03-31T16:00:00+00:00,4,3,0,1,0.75,0.6842
BNB/USDT,2021-03-31T20:00:00+00:00,10,1,6,3,-0.5,0.7919
BNB/USDT,2021-04-01T00:00:00+00:00,10,0,9,1,-0.9,0.7373
BNB/USDT,2021-04-01T04:00:00+00:00,10,9,0,1,0.9,0.8607
BNB/USDT,2021-04-01T08:00:00+00:00,9,7,0,2,0.7778,0.7621
BNB/USDT,2021-04-01T12:00:00+00:00,9,6,1,2,0.5556,0.9108
BNB/USDT,2021-04-01T16:00:00+00:00,3,0,0,3,0.0,0.5954
BNB/USDT,2021-04-01T20:00:00+00:00,7,5,1,1,0.5714,0.5757
BNB/USDT,2021-04-02T00:00:00+00:00,3,3,0,0,1.0,0.9364
BNB/USDT,2021-04-02T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-02T08:00:00+00:00,2,2,0,0,1.0,0.7804
BNB/USDT,2021-04-02T12:00:00+00:00,10,7,3,0,0.4,0.6569
BNB/USDT,2021-04-02T16:00:00+00:00,2,1,1,0,0.0,0.7731
BNB/USDT,2021-04-02T20:00:00+00:00,10,10,0,0,1.0,0.805
BNB/USDT,2021-04-03T00:00:00+00:00,3,1,1,1,0.0,0.779
BNB/USDT,2021-04-03T04:00:00+00:00,3,2,1,0,0.3333,0.8525
BNB/USDT,2021-04-03T08:00:00+00:00,7,5,1,1,0.5714,0.6744
BNB/USDT,2021-04-03T12:00:00+00:00,4,2,0,2,0.5,0.7867
BNB/USDT,2021-04-03T16:00:00+00:00,8,6,1,1,0.625,0.9092
BNB/USDT,2021-04-03T20:00:00+00:00,2,1,0,1,0.5,0.6438
BNB/USDT,2021-04-04T00:00:00+00:00,1,1,0,0,1.0,0.828
BNB/USDT,2021-04-04T04:00:00+00:00,7,3,1,3,0.2857,0.914
BNB/USDT,2021-04-04T08:00:00+00:00,4,4,0,0,1.0,0.5686
BNB/USDT,2021-04-04T12:00:00+00:00,9,9,0,0,1.0,0.6212
BNB/USDT,2021-04-04T16:00:00+00:00,10,8,0,2,0.8,0.819
BNB/USDT,2021-04-04T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-05T00:00:00+00:00,1,1,0,0,1.0,0.8587
BNB/USDT,2021-04-05T04:00:00+00:00,1,0,0,1,0.0,0.9823
BNB/USDT,2021-04-05T08:00:00+00:00,2,1,1,0,0.0,0.7387
BNB/USDT,2021-04-05T12:00:00+00:00,3,2,1,0,0.3333,0.6427
BNB/USDT,2021-04-05T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-05T20:00:00+00:00,1,0,0,1,0.0,0.9566
BNB/USDT,2021-04-06T00:00:00+00:00,2,1,0,1,0.5,0.967
BNB/USDT,2021-04-06T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-06T08:00:00+00:00,6,6,0,0,1.0,0.5932
BNB/USDT,2021-04-06T12:00:00+00:00,4,0,0,4,0.0,0.6492
BNB/USDT,2021-04-06T16:00:00+00:00,9,1,5,3,-0.4444,0.6423
BNB/USDT,2021-04-06T20:00:00+00:00,10,8,2,0,0.6,0.747
BNB/USDT,2021-04-07T00:00:00+00:00,2,2,0,0,1.0,0.6364
BNB/USDT,2021-04-07T04:00:00+00:00,1,1,0,0,1.0,0.8656
BNB/USDT,2021-04-07T08:00:00+00:00,10,4,5,1,-0.1,0.5931
BNB/USDT,2021-04-07T12:00:00+00:00,5,2,1,2,0.2,0.5877
BNB/USDT,2021-04-07T16:00:00+00:00,10,6,3,1,0.3,0.7576
BNB/USDT,2021-04-07T20:00:00+00:00,1,1,0,0,1.0,0.5924
BNB/USDT,2021-04-08T00:00:00+00:00,2,1,1,0,0.0,0.9679
BNB/USDT,2021-04-08T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-08T08:00:00+00:00,4,3,0,1,0.75,0.7234
BNB/USDT,2021-04-08T12:00:00+00:00,4,2,1,1,0.25,0.7912
BNB/USDT,2021-04-08T16:00:00+00:00,9,0,4,5,-0.4444,0.8268
BNB/USDT,2021-04-08T20:00:00+00:00,3,0,0,3,0.0,0.7327
BNB/USDT,2021-04-09T00:00:00+00:00,2,1,1,0,0.0,0.8451
BNB/USDT,2021-04-09T04:00:00+00:00,10,4,2,4,0.2,0.8073
BNB/USDT,2021-04-09T08:00:00+00:00,3,1,1,1,0.0,0.5766
BNB/USDT,2021-04-09T12:00:00+00:00,9,5,3,1,0.2222,0.851
BNB/USDT,2021-04-09T16:00:00+00:00,7,3,1,3,0.2857,0.8402
BNB/USDT,2021-04-09T20:00:00+00:00,9,1,8,0,-0.7778,0.7234
BNB/USDT,2021-04-10T00:00:00+00:00,5,0,4,1,-0.8,0.5561
BNB/USDT,2021-04-10T04:00:00+00:00,8,8,0,0,1.0,0.7864
BNB/USDT,2021-04-10T08:00:00+00:00,2,0,1,1,-0.5,0.9272
BNB/USDT,2021-04-10T12:00:00+00:00,7,1,5,1,-0.5714,0.6027
BNB/USDT,2021-04-10T16:00:00+00:00,9,7,0,2,0.7778,0.9494
BNB/USDT,2021-04-10T20:00:00+00:00,7,0,7,0,-1.0,0.566
BNB/USDT,2021-04-11T00:00:00+00:00,6,3,0,3,0.5,0.7794
BNB/USDT,2021-04-11T04:00:00+00:00,10,4,5,1,-0.1,0.5109
BNB/USDT,2021-04-11T08:00:00+00:00,4,0,1,3,-0.25,0.7892
BNB/USDT,2021-04-11T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-11T16:00:00+00:00,6,2,0,4,0.3333,0.7706
BNB/USDT,2021-04-11T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-12T00:00:00+00:00,1,1,0,0,1.0,0.6435
BNB/USDT,2021-04-12T04:00:00+00:00,2,0,2,0,-1.0,0.9892
BNB/USDT,2021-04-12T08:00:00+00:00,10,6,2,2,0.4,0.9964
BNB/USDT,2021-04-12T12:00:00+00:00,6,3,3,0,0.0,0.6878
BNB/USDT,2021-04-12T16:00:00+00:00,10,10,0,0,1.0,0.8268
BNB/USDT,2021-04-12T20:00:00+00:00,5,0,1,4,-0.2,0.9964
BNB/USDT,2021-04-13T00:00:00+00:00,6,4,0,2,0.6667,0.8639
BNB/USDT,2021-04-13T04:00:00+00:00,3,0,0,3,0.0,0.9892
BNB/USDT,2021-04-13T08:00:00+00:00,7,6,1,0,0.7143,0.9117
BNB/USDT,2021-04-13T12:00:00+00:00,3,3,0,0,1.0,0.5776
BNB/USDT,2021-04-13T16:00:00+00:00,3,0,0,3,0.0,0.9047
BNB/USDT,2021-04-13T20:00:00+00:00,6,4,0,2,0.6667,0.6203
BNB/USDT,2021-04-14T00:00:00+00:00,1,0,0,1,0.0,0.7232
BNB/USDT,2021-04-14T04:00:00+00:00,10,0,3,7,-0.3,0.8703
BNB/USDT,2021-04-14T08:00:00+00:00,6,3,1,2,0.3333,0.7699
BNB/USDT,2021-04-14T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-14T16:00:00+00:00,2,2,0,0,1.0,0.6171
BNB/USDT,2021-04-14T20:00:00+00:00,9,5,4,0,0.1111,0.799
BNB/USDT,2021-04-15T00:00:00+00:00,10,5,1,4,0.4,0.6509
BNB/USDT,2021-04-15T04:00:00+00:00,2,2,0,0,1.0,0.7068
BNB/USDT,2021-04-15T08:00:00+00:00,4,0,4,0,-1.0,0.9743
BNB/USDT,2021-04-15T12:00:00+00:00,2,2,0,0,1.0,0.7779
BNB/USDT,2021-04-15T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-15T20:00:00+00:00,5,5,0,0,1.0,0.8929
BNB/USDT,2021-04-16T00:00:00+00:00,5,5,0,0,1.0,0.7041
BNB/USDT,2021-04-16T04:00:00+00:00,4,3,0,1,0.75,0.8772
BNB/USDT,2021-04-16T08:00:00+00:00,7,3,1,3,0.2857,0.6504
BNB/USDT,2021-04-16T12:00:00+00:00,2,1,0,1,0.5,0.7812
BNB/USDT,2021-04-16T16:00:00+00:00,6,4,2,0,0.3333,0.567
BNB/USDT,2021-04-16T20:00:00+00:00,3,2,0,1,0.6667,0.6651
BNB/USDT,2021-04-17T00:00:00+00:00,1,1,0,0,1.0,0.5462
BNB/USDT,2021-04-17T04:00:00+00:00,3,0,2,1,-0.6667,0.6886
BNB/USDT,2021-04-17T08:00:00+00:00,9,9,0,0,1.0,0.9368
BNB/USDT,2021-04-17T12:00:00+00:00,3,1,1,1,0.0,0.6044
BNB/USDT,2021-04-17T16:00:00+00:00,5,2,0,3,0.4,0.6059
BNB/USDT,2021-04-17T20:00:00+00:00,3,0,3,0,-1.0,0.9572
BNB/USDT,2021-04-18T00:00:00+00:00,9,3,3,3,0.0,0.9576
BNB/USDT,2021-04-18T04:00:00+00:00,8,5,2,1,0.375,0.6903
BNB/USDT,2021-04-18T08:00:00+00:00,8,5,2,1,0.375,0.6308
BNB/USDT,2021-04-18T12:00:00+00:00,8,7,1,0,0.75,0.5493
BNB/USDT,2021-04-18T16:00:00+00:00,7,5,0,2,0.7143,0.6854
BNB/USDT,2021-04-18T20:00:00+00:00,6,0,4,2,-0.6667,0.932
BNB/USDT,2021-04-19T00:00:00+00:00,2,0,1,1,-0.5,0.7767
BNB/USDT,2021-04-19T04:00:00+00:00,9,9,0,0,1.0,0.6476
BNB/USDT,2021-04-19T08:00:00+00:00,3,2,0,1,0.6667,0.6899
BNB/USDT,2021-04-19T12:00:00+00:00,3,3,0,0,1.0,0.6287
BNB/USDT,2021-04-19T16:00:00+00:00,7,7,0,0,1.0,0.5841
BNB/USDT,2021-04-19T20:00:00+00:00,5,1,1,3,0.0,0.8602
BNB/USDT,2021-04-20T00:00:00+00:00,7,2,4,1,-0.2857,0.9952
BNB/USDT,2021-04-20T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2021-04-20T08:00:00+00:00,8,0,1,7,-0.125,0.9726
BNB/USDT,2021-04-20T12:00:00+00:00,10,0,0,10,0.0,0.7062
BNB/USDT,2021-04-20T16:00:00+00:00,10,3,1,6,0.2,0.8536
